table_schema,table_name,column_name,data_type,is_nullable,column_default
public,monitor_actions,action_type,character varying,NO,null
public,monitor_actions,target_type,character varying,YES,'session'::character varying
public,monitor_actions,reason,text,YES,null
public,monitor_actions,metadata,jsonb,YES,'{}'::jsonb
public,monitor_actions,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,monitor_session_flags,id,uuid,NO,gen_random_uuid()
public,monitor_session_flags,session_id,uuid,YES,null
public,monitor_session_flags,flagged_by,uuid,YES,null
public,monitor_session_flags,flag_type,character varying,NO,null
public,monitor_session_flags,severity,character varying,YES,'medium'::character varying
public,monitor_session_flags,reason,text,NO,null
public,monitor_session_flags,resolved,boolean,YES,false
public,monitor_session_flags,resolved_by,uuid,YES,null
public,monitor_session_flags,resolved_at,timestamp with time zone,YES,null
public,monitor_session_flags,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,monitor_session_flags,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,moroccan_tarot_cards,id,uuid,NO,gen_random_uuid()
public,moroccan_tarot_cards,card_number,integer,NO,null
public,moroccan_tarot_cards,name,text,NO,null
public,moroccan_tarot_cards,name_ar,text,NO,null
public,moroccan_tarot_cards,suit,text,NO,null
public,moroccan_tarot_cards,value,integer,NO,null
public,moroccan_tarot_cards,description,text,YES,null
public,moroccan_tarot_cards,description_ar,text,YES,null
public,moroccan_tarot_cards,upright_meaning,text,YES,null
public,moroccan_tarot_cards,upright_meaning_ar,text,YES,null
public,moroccan_tarot_cards,reversed_meaning,text,YES,null
public,moroccan_tarot_cards,reversed_meaning_ar,text,YES,null
public,moroccan_tarot_cards,image_url,text,YES,null
public,moroccan_tarot_cards,deck_id,uuid,YES,null
public,moroccan_tarot_cards,created_at,timestamp with time zone,YES,now()
public,my_schedule,id,uuid,YES,null
public,my_schedule,reader_id,uuid,YES,null
public,my_schedule,date,date,YES,null
public,my_schedule,start_time,time without time zone,YES,null
public,my_schedule,end_time,time without time zone,YES,null
public,my_schedule,timezone,character varying,YES,null
public,my_schedule,is_available,boolean,YES,null
public,my_schedule,max_bookings,integer,YES,null
public,my_schedule,buffer_minutes,integer,YES,null
public,my_schedule,is_recurring,boolean,YES,null
public,my_schedule,recurring_pattern,jsonb,YES,null
public,my_schedule,recurring_until,date,YES,null
public,my_schedule,status,character varying,YES,null
public,my_schedule,notes,text,YES,null
public,my_schedule,created_at,timestamp with time zone,YES,null
public,my_schedule,updated_at,timestamp with time zone,YES,null
public,my_schedule,created_by,uuid,YES,null
public,my_schedule,schedule_period,text,YES,null
public,my_working_hours_requests,id,uuid,YES,null
public,my_working_hours_requests,reader_id,uuid,YES,null
public,my_working_hours_requests,action_type,character varying,YES,null
public,my_working_hours_requests,target_schedule_id,uuid,YES,null
public,my_working_hours_requests,requested_changes,jsonb,YES,null
public,my_working_hours_requests,old_values,jsonb,YES,null
public,my_working_hours_requests,status,character varying,YES,null
public,my_working_hours_requests,admin_id,uuid,YES,null
public,my_working_hours_requests,review_reason,text,YES,null
public,my_working_hours_requests,created_at,timestamp with time zone,YES,null
public,my_working_hours_requests,reviewed_at,timestamp with time zone,YES,null
public,my_working_hours_requests,request_notes,text,YES,null
public,my_working_hours_requests,metadata,jsonb,YES,null
public,my_working_hours_requests,admin_first_name,text,YES,null
public,my_working_hours_requests,admin_last_name,text,YES,null
public,my_working_hours_requests,admin_email,text,YES,null
public,notification_delivery_log,id,uuid,NO,gen_random_uuid()
public,notification_delivery_log,notification_id,uuid,YES,null
public,notification_delivery_log,channel,character varying,NO,null
public,notification_delivery_log,status,character varying,NO,null
public,notification_delivery_log,provider,character varying,YES,null
public,notification_delivery_log,provider_message_id,character varying,YES,null
public,notification_delivery_log,error_message,text,YES,null
public,notification_delivery_log,delivery_time,timestamp with time zone,YES,null
public,notification_delivery_log,metadata,jsonb,YES,'{}'::jsonb
public,notification_delivery_log,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,notification_executions,id,uuid,NO,gen_random_uuid()
public,notification_executions,rule_id,uuid,YES,null
public,notification_executions,admin_id,uuid,YES,null
public,notification_executions,event_data,jsonb,NO,null
public,notification_executions,channels_sent,ARRAY,YES,'{}'::character varying[]
public,notification_executions,status,character varying,YES,'pending'::character varying
public,notification_executions,error_details,text,YES,null
public,notification_executions,sent_at,timestamp with time zone,YES,null
public,notification_executions,created_at,timestamp with time zone,YES,now()
public,notification_settings,id,uuid,NO,gen_random_uuid()
public,notification_settings,user_id,uuid,YES,null
public,notification_settings,channels,jsonb,YES,"'{""sms"": false, ""push"": false, ""email"": true, ""socket"": true}'::jsonb"
public,notification_settings,types,jsonb,YES,'{}'::jsonb
public,notification_settings,quiet_hours,jsonb,YES,"'{""end"": ""08:00"", ""start"": ""22:00"", ""enabled"": false}'::jsonb"
public,notification_settings,frequency,character varying,YES,'immediate'::character varying
public,notification_settings,timezone,character varying,YES,'UTC'::character varying
public,notification_settings,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,notification_settings,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,notification_templates,id,uuid,NO,gen_random_uuid()
public,notification_templates,name,character varying,NO,null
public,notification_templates,type,character varying,NO,null
public,notification_templates,title_template,text,NO,null
public,notification_templates,message_template,text,NO,null
public,notification_templates,variables,jsonb,YES,'[]'::jsonb
public,notification_templates,active,boolean,YES,true
public,notification_templates,created_by,uuid,YES,null
public,notification_templates,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,notification_templates,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,notification_templates,body_template,text,YES,null
public,notification_templates,category,character varying,YES,'general'::character varying
public,notification_templates,priority,character varying,YES,'normal'::character varying
public,notification_templates,action_label,text,YES,null
public,notification_templates,is_active,boolean,YES,true
public,notification_templates,title_en,text,YES,null
public,notification_templates,message_en,text,YES,null
public,notification_templates,title_ar,text,YES,null
public,notification_templates,message_ar,text,YES,null
public,notifications,id,uuid,NO,gen_random_uuid()
public,notifications,recipient_id,uuid,YES,null
public,notifications,sender_id,uuid,YES,null
public,notifications,type,character varying,NO,null
public,notifications,title,character varying,NO,null
public,notifications,message,text,NO,null
public,notifications,data,jsonb,YES,'{}'::jsonb
public,notifications,priority,character varying,YES,'medium'::character varying
public,notifications,channels,ARRAY,YES,ARRAY['socket'::text]
public,notifications,read_at,timestamp with time zone,YES,null
public,notifications,delivered_at,timestamp with time zone,YES,null
public,notifications,clicked_at,timestamp with time zone,YES,null
public,notifications,is_system,boolean,YES,false
public,notifications,expires_at,timestamp with time zone,YES,null
public,notifications,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,notifications,category,text,YES,'general'::text
public,notifications,action_label,text,YES,null
public,notifications,title_en,text,YES,null
public,notifications,message_en,text,YES,null
public,notifications,title_ar,text,YES,null
public,notifications,message_ar,text,YES,null
public,payment_gateway_configs,id,uuid,NO,uuid_generate_v4()
public,payment_gateway_configs,gateway_name,character varying,NO,null
public,payment_gateway_configs,is_active,boolean,YES,true
public,payment_gateway_configs,api_key_encrypted,text,YES,null
public,payment_gateway_configs,webhook_secret_encrypted,text,YES,null
public,payment_gateway_configs,supported_currencies,ARRAY,YES,"'{USD,EUR,GBP}'::text[]"
public,payment_gateway_configs,fee_percentage,numeric,YES,2.9
public,payment_gateway_configs,fee_fixed_amount,numeric,YES,0.30
public,payment_gateway_configs,configuration,jsonb,YES,null
public,payment_gateway_configs,created_at,timestamp with time zone,YES,now()
public,payment_gateway_configs,updated_at,timestamp with time zone,YES,now()
public,payment_gateways,id,integer,NO,nextval('payment_gateways_id_seq'::regclass)
public,payment_gateways,gateway,character varying,NO,null
public,payment_gateways,environment,character varying,YES,'sandbox'::character varying
public,payment_gateways,api_config,jsonb,NO,'{}'::jsonb
public,payment_gateways,features,jsonb,YES,'{}'::jsonb
public,payment_gateways,is_active,boolean,YES,false
public,payment_gateways,last_sync,timestamp with time zone,YES,null
public,payment_gateways,created_at,timestamp with time zone,YES,now()
public,payment_gateways,updated_at,timestamp with time zone,YES,now()
public,payment_methods,id,uuid,NO,gen_random_uuid()
public,payment_methods,user_id,uuid,NO,null
public,payment_methods,type,character varying,NO,null
public,payment_methods,provider,character varying,NO,null
public,payment_methods,card_last_four,character varying,YES,null
public,payment_methods,card_brand,character varying,YES,null
public,payment_methods,card_exp_month,integer,YES,null
public,payment_methods,card_exp_year,integer,YES,null
public,payment_methods,wallet_address,text,YES,null
public,payment_methods,wallet_network,character varying,YES,null
public,payment_methods,bank_name,character varying,YES,null
public,payment_methods,account_holder,character varying,YES,null
public,payment_methods,account_number_encrypted,text,YES,null
public,payment_methods,routing_number,character varying,YES,null
public,payment_methods,stripe_payment_method_id,character varying,YES,null
public,payment_methods,square_card_id,character varying,YES,null
public,payment_methods,is_default,boolean,YES,false
public,payment_methods,is_verified,boolean,YES,false
public,payment_methods,is_active,boolean,YES,true
public,payment_methods,metadata,jsonb,YES,'{}'::jsonb
public,payment_methods,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,payment_methods,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,payment_receipts,id,uuid,NO,gen_random_uuid()
public,payment_receipts,user_id,uuid,YES,null
public,payment_receipts,booking_id,uuid,YES,null
public,payment_receipts,receipt_number,character varying,NO,null
public,payment_receipts,receipt_url,text,YES,null
public,payment_receipts,receipt_file_path,text,YES,null
public,payment_receipts,payment_method,character varying,NO,null
public,payment_receipts,amount,numeric,NO,null
public,payment_receipts,currency,character varying,YES,'USD'::character varying
public,payment_receipts,is_verified,boolean,YES,false
public,payment_receipts,verified_by,uuid,YES,null
public,payment_receipts,verified_at,timestamp with time zone,YES,null
public,payment_receipts,verification_notes,text,YES,null
public,payment_receipts,metadata,jsonb,YES,'{}'::jsonb
public,payment_receipts,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,payment_receipts,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,payment_regions,id,integer,NO,nextval('payment_regions_id_seq'::regclass)
public,payment_regions,country_code,character varying,NO,null
public,payment_regions,country_name,character varying,NO,null
public,payment_regions,region,character varying,YES,null
public,payment_regions,available_methods,ARRAY,NO,null
public,payment_regions,preferred_method,character varying,YES,null
public,payment_regions,currency,character varying,YES,'USD'::character varying
public,payment_regions,created_at,timestamp with time zone,YES,now()
public,payment_regions,updated_at,timestamp with time zone,YES,now()
public,payment_sessions,id,uuid,NO,gen_random_uuid()
public,payment_sessions,session_token,text,YES,null
public,payment_sessions,expires_at,timestamp with time zone,YES,null
public,payment_sessions,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,payment_sessions,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,payment_settings,id,integer,NO,nextval('payment_settings_id_seq'::regclass)
public,payment_settings,method,character varying,NO,null
public,payment_settings,enabled,boolean,YES,true
public,payment_settings,countries,ARRAY,YES,'{}'::text[]
public,payment_settings,details,jsonb,YES,'{}'::jsonb
public,payment_settings,fees,jsonb,YES,'{}'::jsonb
public,payment_settings,processing_time,character varying,YES,null
public,payment_settings,auto_confirm,boolean,YES,false
public,payment_settings,requires_receipt,boolean,YES,false
public,payment_settings,display_order,integer,YES,0
public,payment_settings,created_at,timestamp with time zone,YES,now()
public,payment_settings,updated_at,timestamp with time zone,YES,now()
public,payments,id,uuid,NO,gen_random_uuid()
public,payments,booking_id,uuid,YES,null
public,payments,user_id,uuid,NO,null
public,payments,amount,numeric,NO,null
public,payments,currency,text,YES,'USD'::text
public,payments,method,text,NO,null
public,payments,transaction_id,text,YES,null
public,payments,transaction_hash,text,YES,null
public,payments,receipt_url,text,YES,null
public,payments,status,text,YES,'pending'::text
public,payments,admin_notes,text,YES,null
public,payments,metadata,jsonb,YES,null
public,payments,created_at,timestamp with time zone,YES,now()
public,payments,updated_at,timestamp with time zone,YES,now()
public,payments,receipt_image,text,YES,null
public,payments,country_code,character varying,YES,null
public,payments,deleted_at,timestamp with time zone,YES,null
public,payments,deleted_by,uuid,YES,null
public,payments,tenant_id,uuid,YES,null
public,pending_working_hours_requests,id,uuid,YES,null
public,pending_working_hours_requests,reader_id,uuid,YES,null
public,pending_working_hours_requests,action_type,character varying,YES,null
public,pending_working_hours_requests,target_schedule_id,uuid,YES,null
public,pending_working_hours_requests,requested_changes,jsonb,YES,null
public,pending_working_hours_requests,old_values,jsonb,YES,null
public,pending_working_hours_requests,status,character varying,YES,null
public,pending_working_hours_requests,admin_id,uuid,YES,null
public,pending_working_hours_requests,review_reason,text,YES,null
public,pending_working_hours_requests,created_at,timestamp with time zone,YES,null
public,pending_working_hours_requests,reviewed_at,timestamp with time zone,YES,null
public,pending_working_hours_requests,request_notes,text,YES,null
public,pending_working_hours_requests,metadata,jsonb,YES,null
public,pending_working_hours_requests,reader_first_name,text,YES,null
public,pending_working_hours_requests,reader_last_name,text,YES,null
public,pending_working_hours_requests,reader_email,text,YES,null
public,pending_working_hours_requests,reader_avatar,text,YES,null
public,permissions,id,uuid,NO,gen_random_uuid()
public,permissions,name,character varying,NO,null
public,permissions,description,text,YES,null
public,permissions,resource,character varying,NO,null
public,permissions,action,character varying,NO,null
public,permissions,created_at,timestamp with time zone,YES,now()
public,platform_commissions,id,uuid,NO,uuid_generate_v4()
public,platform_commissions,booking_id,uuid,YES,null
public,platform_commissions,reader_id,uuid,NO,null
public,platform_commissions,service_amount,numeric,NO,null
public,platform_commissions,commission_rate,numeric,NO,null
public,platform_commissions,commission_amount,numeric,NO,null
public,platform_commissions,reader_earnings,numeric,NO,null
public,platform_commissions,currency,character varying,YES,'USD'::character varying
public,platform_commissions,status,character varying,YES,'pending'::character varying
public,platform_commissions,payment_date,timestamp with time zone,YES,null
public,platform_commissions,created_at,timestamp with time zone,YES,now()
public,profiles,id,uuid,NO,gen_random_uuid()
public,profiles,first_name,text,YES,null
public,profiles,last_name,text,YES,null
public,profiles,phone,text,YES,null
public,profiles,date_of_birth,date,YES,null
public,profiles,gender,text,YES,null
public,profiles,country,text,YES,null
public,profiles,country_code,text,YES,null
public,profiles,zodiac,text,YES,null
public,profiles,avatar_url,text,YES,null
public,profiles,role,text,YES,'client'::text
public,profiles,is_active,boolean,YES,true
public,profiles,bio,text,YES,null
public,profiles,specialties,ARRAY,YES,null
public,profiles,languages,ARRAY,YES,ARRAY['en'::text]
public,profiles,timezone,text,YES,'UTC'::text
public,profiles,created_at,timestamp with time zone,YES,now()
public,profiles,updated_at,timestamp with time zone,YES,now()
public,profiles,email,text,YES,null
public,profiles,user_id,uuid,YES,null
public,profiles,is_verified,boolean,YES,false
public,profiles,password_hash,character varying,YES,null
public,profiles,rating,numeric,YES,0.00
public,profiles,last_seen,timestamp with time zone,YES,now()
public,profiles,deleted_at,timestamp with time zone,YES,null
public,profiles,deleted_by,uuid,YES,null
public,profiles,tenant_id,uuid,YES,null
public,profiles,display_name,character varying,YES,null
public,profiles,specializations,ARRAY,YES,null
public,profiles,auth_user_id,uuid,YES,null
public,profiles,deactivated,boolean,NO,false
public,profiles,banned_by_admin,boolean,NO,false
public,profiles,banned_reason,text,YES,null
public,profiles,banned_at,timestamp with time zone,YES,null
public,profiles,name,text,YES,null
public,profiles,preferred_language,character varying,YES,'en'::character varying
public,profiles,bio_ar,text,YES,null
public,profiles,bio_en,text,YES,null
public,profiles,encrypted_password,character varying,NO,null
public,profiles,password_updated_at,timestamp with time zone,YES,now()
public,profiles,password_reset_token,character varying,YES,null
public,profiles,password_reset_expires,timestamp with time zone,YES,null
public,profiles,failed_login_attempts,integer,YES,0
public,profiles,locked_until,timestamp with time zone,YES,null
public,profiles,last_login_at,timestamp with time zone,YES,null
public,profiles,last_login_ip,inet,YES,null
public,profiles,dob,date,YES,null
public,profiles,profile_picture,text,YES,null
public,profiles,maritalStatus,text,YES,null
public,promotional_codes,id,uuid,NO,gen_random_uuid()
public,promotional_codes,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,promotional_codes,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,provider_audit_log,id,uuid,NO,gen_random_uuid()
public,provider_audit_log,table_name,character varying,NO,null
public,provider_audit_log,record_id,uuid,NO,null
public,provider_audit_log,action,character varying,NO,null
public,provider_audit_log,old_values,jsonb,YES,null
public,provider_audit_log,new_values,jsonb,YES,null
public,provider_audit_log,changed_by,character varying,YES,null
public,provider_audit_log,changed_at,timestamp without time zone,YES,now()
public,provider_configurations,id,uuid,NO,gen_random_uuid()
public,provider_configurations,provider_id,uuid,YES,null
public,provider_configurations,config_key,character varying,NO,null
public,provider_configurations,config_value,jsonb,NO,null
public,provider_configurations,config_type,character varying,YES,'setting'::character varying
public,provider_configurations,display_name,character varying,YES,null
public,provider_configurations,description,text,YES,null
public,provider_configurations,is_required,boolean,YES,false
public,provider_configurations,is_user_configurable,boolean,YES,false
public,provider_configurations,validation_rules,jsonb,YES,'{}'::jsonb
public,provider_configurations,default_value,jsonb,YES,null
public,provider_configurations,environment,character varying,YES,'all'::character varying
public,provider_configurations,is_active,boolean,YES,true
public,provider_configurations,created_at,timestamp with time zone,YES,now()
public,provider_configurations,updated_at,timestamp with time zone,YES,now()
public,provider_models,id,uuid,NO,gen_random_uuid()
public,provider_models,provider_id,uuid,NO,null
public,provider_models,name,character varying,NO,null
public,provider_models,description,text,YES,null
public,provider_models,active,boolean,YES,true
public,provider_models,created_at,timestamp without time zone,YES,now()
public,provider_models,updated_at,timestamp without time zone,YES,now()
public,provider_services,id,uuid,NO,gen_random_uuid()
public,provider_services,provider_id,uuid,NO,null
public,provider_services,name,character varying,NO,null
public,provider_services,description,text,YES,null
public,provider_services,active,boolean,YES,true
public,provider_services,created_at,timestamp without time zone,YES,now()
public,provider_services,updated_at,timestamp without time zone,YES,now()
public,provider_usage_analytics,id,uuid,NO,gen_random_uuid()
public,provider_usage_analytics,provider_id,uuid,YES,null
public,provider_usage_analytics,feature_name,character varying,YES,null
public,provider_usage_analytics,request_type,character varying,YES,'api_call'::character varying
public,provider_usage_analytics,request_size_bytes,integer,YES,null
public,provider_usage_analytics,response_size_bytes,integer,YES,null
public,provider_usage_analytics,response_time_ms,integer,YES,null
public,provider_usage_analytics,success,boolean,YES,false
public,provider_usage_analytics,error_code,character varying,YES,null
public,provider_usage_analytics,error_message,text,YES,null
public,provider_usage_analytics,user_id,uuid,YES,null
public,provider_usage_analytics,session_id,character varying,YES,null
public,provider_usage_analytics,ip_address,inet,YES,null
public,provider_usage_analytics,tokens_used,integer,YES,0
public,provider_usage_analytics,estimated_cost,numeric,YES,0
public,provider_usage_analytics,created_at,timestamp with time zone,YES,now()
public,providers,id,uuid,NO,gen_random_uuid()
public,providers,name,character varying,NO,null
public,providers,provider_type,character varying,NO,null
public,providers,logo_url,character varying,YES,null
public,providers,description,text,YES,null
public,providers,active,boolean,YES,true
public,providers,created_at,timestamp without time zone,YES,now()
public,providers,updated_at,timestamp without time zone,YES,now()
public,push_notifications,id,uuid,NO,gen_random_uuid()
public,push_notifications,title,text,YES,null
public,push_notifications,message,text,YES,null
public,push_notifications,read_at,timestamp with time zone,YES,null
public,push_notifications,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,push_notifications,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reader_ai_reading_results,id,uuid,YES,null
public,reader_ai_reading_results,user_id,uuid,YES,null
public,reader_ai_reading_results,reading_type,character varying,YES,null
public,reader_ai_reading_results,cards_drawn,jsonb,YES,null
public,reader_ai_reading_results,interpretation,text,YES,null
public,reader_ai_reading_results,model_version,character varying,YES,null
public,reader_ai_reading_results,confidence_score,numeric,YES,null
public,reader_ai_reading_results,user_feedback,text,YES,null
public,reader_ai_reading_results,is_saved,boolean,YES,null
public,reader_ai_reading_results,metadata,jsonb,YES,null
public,reader_ai_reading_results,created_at,timestamp with time zone,YES,null
public,reader_ai_reading_results,ai_interpretation,jsonb,YES,null
public,reader_ai_reading_results,ai_insights,jsonb,YES,null
public,reader_ai_reading_results,ai_processing_metadata,jsonb,YES,null
public,reader_ai_reading_results,view_type,text,YES,null
public,reader_analytics,id,uuid,NO,gen_random_uuid()
public,reader_analytics,reader_id,uuid,NO,null
public,reader_analytics,date,date,NO,null
public,reader_analytics,total_sessions,integer,YES,0
public,reader_analytics,completed_sessions,integer,YES,0
public,reader_analytics,cancelled_sessions,integer,YES,0
public,reader_analytics,total_minutes,integer,YES,0
public,reader_analytics,available_minutes,integer,YES,0
public,reader_analytics,utilization_rate,numeric,YES,0
public,reader_analytics,average_rating,numeric,YES,0
public,reader_analytics,total_reviews,integer,YES,0
public,reader_analytics,total_earnings,numeric,YES,0
public,reader_analytics,earnings_by_service,jsonb,YES,'{}'::jsonb
public,reader_analytics,unique_clients,integer,YES,0
public,reader_analytics,repeat_clients,integer,YES,0
public,reader_analytics,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reader_applications,id,uuid,NO,gen_random_uuid()
public,reader_applications,user_id,uuid,YES,null
public,reader_applications,application_type,character varying,YES,'new_reader'::character varying
public,reader_applications,experience_years,integer,YES,null
public,reader_applications,specializations,ARRAY,YES,null
public,reader_applications,certifications,ARRAY,YES,null
public,reader_applications,languages,ARRAY,YES,null
public,reader_applications,resume_url,text,YES,null
public,reader_applications,certificates_urls,ARRAY,YES,null
public,reader_applications,portfolio_url,text,YES,null
public,reader_applications,reference_contacts,jsonb,YES,null
public,reader_applications,skills_test_score,integer,YES,null
public,reader_applications,interview_score,integer,YES,null
public,reader_applications,background_check_status,character varying,YES,'pending'::character varying
public,reader_applications,status,character varying,YES,'pending'::character varying
public,reader_applications,reviewed_by,uuid,YES,null
public,reader_applications,reviewed_at,timestamp with time zone,YES,null
public,reader_applications,review_notes,text,YES,null
public,reader_applications,next_action,character varying,YES,null
public,reader_applications,next_action_date,date,YES,null
public,reader_applications,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reader_applications,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reader_earnings,id,uuid,NO,uuid_generate_v4()
public,reader_earnings,reader_id,uuid,NO,null
public,reader_earnings,period_start,date,NO,null
public,reader_earnings,period_end,date,NO,null
public,reader_earnings,total_sessions,integer,YES,0
public,reader_earnings,total_earnings,numeric,YES,0.00
public,reader_earnings,total_commission,numeric,YES,0.00
public,reader_earnings,net_earnings,numeric,YES,0.00
public,reader_earnings,currency,character varying,YES,'USD'::character varying
public,reader_earnings,status,character varying,YES,'calculated'::character varying
public,reader_earnings,paid_at,timestamp with time zone,YES,null
public,reader_earnings,created_at,timestamp with time zone,YES,now()
public,reader_emergency_settings,id,uuid,NO,uuid_generate_v4()
public,reader_emergency_settings,reader_id,uuid,NO,null
public,reader_emergency_settings,accepts_emergency_calls,boolean,YES,true
public,reader_emergency_settings,emergency_call_rate_audio,numeric,YES,null
public,reader_emergency_settings,emergency_call_rate_video,numeric,YES,null
public,reader_emergency_settings,max_emergency_calls_per_day,integer,YES,10
public,reader_emergency_settings,emergency_response_timeout_seconds,integer,YES,30
public,reader_emergency_settings,auto_answer_emergency,boolean,YES,false
public,reader_emergency_settings,emergency_notification_sound,character varying,YES,'emergency_siren'::character varying
public,reader_emergency_settings,vibration_enabled,boolean,YES,true
public,reader_emergency_settings,available_24_7,boolean,YES,false
public,reader_emergency_settings,availability_schedule,jsonb,YES,null
public,reader_emergency_settings,timezone,character varying,YES,'UTC'::character varying
public,reader_emergency_settings,emergency_calls_answered,integer,YES,0
public,reader_emergency_settings,emergency_calls_missed,integer,YES,0
public,reader_emergency_settings,average_response_time_seconds,integer,YES,0
public,reader_emergency_settings,last_emergency_call,timestamp with time zone,YES,null
public,reader_emergency_settings,created_at,timestamp with time zone,YES,now()
public,reader_emergency_settings,updated_at,timestamp with time zone,YES,now()
public,reader_emergency_settings,is_available_for_emergency,boolean,YES,false
public,reader_feedback_stats,id,uuid,NO,gen_random_uuid()
public,reader_feedback_stats,reader_id,uuid,NO,null
public,reader_feedback_stats,total_approved_feedback,integer,YES,0
public,reader_feedback_stats,average_approved_rating,numeric,YES,0.00
public,reader_feedback_stats,rating_5_count,integer,YES,0
public,reader_feedback_stats,rating_4_count,integer,YES,0
public,reader_feedback_stats,rating_3_count,integer,YES,0
public,reader_feedback_stats,rating_2_count,integer,YES,0
public,reader_feedback_stats,rating_1_count,integer,YES,0
public,reader_feedback_stats,tarot_reading_count,integer,YES,0
public,reader_feedback_stats,call_session_count,integer,YES,0
public,reader_feedback_stats,chat_session_count,integer,YES,0
public,reader_feedback_stats,last_calculated_at,timestamp with time zone,YES,now()
public,reader_feedback_stats,created_at,timestamp with time zone,YES,now()
public,reader_feedback_stats,updated_at,timestamp with time zone,YES,now()
public,reader_performance_metrics,id,uuid,NO,gen_random_uuid()
public,reader_performance_metrics,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reader_performance_metrics,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reader_schedule,id,uuid,NO,gen_random_uuid()
public,reader_schedule,reader_id,uuid,NO,null
public,reader_schedule,date,date,NO,null
public,reader_schedule,start_time,time without time zone,NO,null
public,reader_schedule,end_time,time without time zone,NO,null
public,reader_schedule,timezone,character varying,YES,'UTC'::character varying
public,reader_schedule,is_available,boolean,YES,true
public,reader_schedule,max_bookings,integer,YES,1
public,reader_schedule,buffer_minutes,integer,YES,15
public,reader_schedule,is_recurring,boolean,YES,false
public,reader_schedule,recurring_pattern,jsonb,YES,null
public,reader_schedule,recurring_until,date,YES,null
public,reader_schedule,status,character varying,YES,'active'::character varying
public,reader_schedule,notes,text,YES,null
public,reader_schedule,created_at,timestamp with time zone,YES,now()
public,reader_schedule,updated_at,timestamp with time zone,YES,now()
public,reader_schedule,created_by,uuid,YES,null
public,reader_spread_notifications,id,uuid,NO,gen_random_uuid()
public,reader_spread_notifications,spread_id,uuid,YES,null
public,reader_spread_notifications,reader_id,uuid,YES,null
public,reader_spread_notifications,admin_id,uuid,YES,null
public,reader_spread_notifications,notification_type,text,NO,null
public,reader_spread_notifications,message,text,YES,null
public,reader_spread_notifications,is_read,boolean,YES,false
public,reader_spread_notifications,created_at,timestamp with time zone,YES,now()
public,reader_spread_notifications,read_at,timestamp with time zone,YES,null
public,reader_spreads,id,uuid,NO,gen_random_uuid()
public,reader_spreads,reader_id,uuid,NO,null
public,reader_spreads,spread_id,uuid,NO,null
public,reader_spreads,custom_name,character varying,YES,null
public,reader_spreads,custom_description,text,YES,null
public,reader_spreads,personal_notes,text,YES,null
public,reader_spreads,usage_count,integer,YES,0
public,reader_spreads,last_used_at,timestamp with time zone,YES,null
public,reader_spreads,is_favorite,boolean,YES,false
public,reader_spreads,custom_positions,jsonb,YES,'[]'::jsonb
public,reader_spreads,pricing_override,numeric,YES,null
public,reader_spreads,is_active,boolean,YES,true
public,reader_spreads,created_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,reader_spreads,updated_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,readers,id,uuid,NO,gen_random_uuid()
public,readers,profile_id,uuid,YES,null
public,readers,full_name,character varying,NO,null
public,readers,username,character varying,YES,null
public,readers,email,character varying,NO,null
public,readers,phone,character varying,YES,null
public,readers,avatar_url,text,YES,null
public,readers,bio,text,YES,null
public,readers,specialty,character varying,YES,'general'::character varying
public,readers,specialties,ARRAY,YES,ARRAY[]::text[]
public,readers,languages,ARRAY,YES,ARRAY['en'::character varying]
public,readers,experience_years,integer,YES,0
public,readers,rating,numeric,YES,0.00
public,readers,reviews_count,integer,YES,0
public,readers,total_readings,integer,YES,0
public,readers,status,character varying,YES,'pending'::character varying
public,readers,verified,boolean,YES,false
public,readers,verification_date,timestamp with time zone,YES,null
public,readers,verification_notes,text,YES,null
public,readers,is_online,boolean,YES,false
